Gene1,Gene2,Score
RAD21,PRKCH,1358.0
RAD21,ZFP639,743.0
RAD21,CSTF2,943.0
RAD21,USP25,1253.0
RAD21,ZFP24,537.0
RAD21,VPS26C,975.0
RAD21,NEDD1,563.0
RAD21,ATP13A1,515.0
RAD21,ALDH9A1,641.0
RAD21,ORC5,571.0
RAD21,ZFP62,621.0
RAD21,XPR1,449.0
RAD21,SPC25,353.0
RAD21,PDE4B,620.0
RAD21,ABHD16A,417.0
RAD21,NUP107,802.0
RAD21,NET1,467.0
RAD21,ZDHHC6,554.0
RAD21,BTRC,515.0
RAD21,CKAP2L,664.0
RAD21,STXBP4,785.0
RAD21,INTS8,900.0
RAD21,COA5,440.0
RAD21,CDK19,508.0
RAD21,DRAM2,577.0
RAD21,CEPT1,577.0
RAD21,BC005561,492.0
RAD21,USP8,739.0
RAD21,FAM168B,482.0
RAD21,TIMM29,612.0
RAD21,EXOC3,799.0
RAD21,METAP1D,982.0
RAD21,KPNA3,1081.0
RAD21,WDR45B,666.0
RAD21,KNSTRN,492.0
RAD21,DPH6,425.0
RAD21,GARS,532.0
RAD21,ATG12,830.0
RAD21,DCAF4,823.0
RAD21,POLR1B,574.0
RAD21,PSEN1,596.0
RAD21,NCAPG2,673.0
RAD21,RNF145,716.0
RAD21,AURKA,528.0
RAD21,TRIM59,794.0
RAD21,JPT2,795.0
RAD21,TMEM64,533.0
RAD21,TREML2,975.0
RAD21,ACAA2,550.0
RAD21,SEH1L,881.0
RAD21,TRMT6,458.0
RAD21,ELOVL1,854.0
RAD21,PLCG2,638.0
RAD21,CNIH1,589.0
RAD21,CHMP3,530.0
RAD21,HPCAL1,501.0
RAD21,FKBP1A,690.0
RAD21,D1ERTD622E,585.0
RAD21,HAUS2,525.0
RAD21,STK25,584.0
RAD21,NDRG1,606.0
RAD21,DCAF13,557.0
RAD21,INTS13,664.0
RAD21,TMEM97,557.0
RAD21,HARS2,726.0
RAD21,HARS,726.0
RAD21,MFSD1,399.0
RAD21,KIF11,704.0
RAD21,FAR1,579.0
RAD21,METAP1,602.0
RAD21,VIM,1450.0
RAD21,HSDL1,648.0
RAD21,MARCH6,724.0
RAD21,CSGALNACT2,542.0
RAD21,FTSJ3,502.0
RAD21,RNF115,1101.0
RAD21,PQLC1,612.0
RAD21,IL15,1053.0
RAD21,HSPA4L,454.0
RAD21,MSH6,626.0
RAD21,WDR4,722.0
RAD21,MRM1,784.0
RAD21,RNF13,405.0
RAD21,FOXRED1,392.0
RAD21,SMIM15,638.0
RAD21,PMPCA,644.0
RAD21,NAMPT,507.0
RAD21,NDEL1,708.0
RAD21,BAP1,727.0
RAD21,CUL2,794.0
RAD21,ZFP451,724.0
RAD21,ACAP1,820.0
RAD21,ZDHHC13,383.0
RAD21,MEF2C,731.0
RAD21,LCP1,1221.0
RAD21,TM7SF3,715.0
RAD21,CNOT10,440.0
RAD21,NUDT9,538.0
RAD21,ZFP871,615.0
RAD21,GRINA,503.0
RAD21,DOCK2,522.0
RAD21,LTB,2111.0
RAD21,LAPTM4B,690.0
RAD21,GANAB,486.0
RAD21,TUBGCP5,571.0
RAD21,RAD51AP1,706.0
RAD21,PACS1,548.0
RAD21,TBL3,1003.0
RAD21,RASA3,655.0
RAD21,ASAH1,460.0
RAD21,PRSS50,443.0
RAD21,ARMT1,493.0
RAD21,GMNN,393.0
RAD21,GNA13,843.0
RAD21,USP4,1096.0
RAD21,CNOT7,508.0
RAD21,OTUD6B,517.0
RAD21,CCNF,556.0
RAD21,LAP3,421.0
RAD21,TIFA,646.0
RAD21,NPLOC4,593.0
RAD21,MBTPS1,450.0
RAD21,ATAD2,375.0
RAD21,ANGPT1,518.0
RAD21,KAT7,483.0
RAD21,UGCG,606.0
RAD21,BMI1,647.0
RAD21,ZFP110,392.0
RAD21,PHACTR2,527.0
RAD21,DECR1,489.0
RAD21,THUMPD3,635.0
RAD21,TMUB2,714.0
RAD21,RPA1,416.0
RAD21,ST3GAL6,700.0
RAD21,LZTR1,364.0
RAD21,GOSR2,646.0
RAD21,GALK2,551.0
RAD21,ADK,748.0
RAD21,NOP2,677.0
RAD21,CPQ,643.0
RAD21,PHF10,895.0
RAD21,FECH,681.0
RAD21,NUP93,710.0
RAD21,BUB1B,465.0
RAD21,MAVS,661.0
RAD21,CYB5R1,532.0
RAD21,PWP1,691.0
RAD21,PGM1,575.0
RAD21,SMAD2,547.0
RAD21,OSTM1,391.0
RAD21,TSPAN14,567.0
RAD21,CDT1,966.0
RAD21,ABL1,568.0
RAD21,ZFP961,438.0
RAD21,ARAP1,759.0
RAD21,XPNPEP1,401.0
RAD21,FOS,415.0
RAD21,NUDT4,449.0
RAD21,CHP1,483.0
RAD21,PLA2G12A,419.0
RAD21,GYG,531.0
RAD21,ESAM,792.0
RAD21,DIS3L2,549.0
RAD21,GTF2H1,346.0
RAD21,SCRN3,780.0
RAD21,MRPL37,451.0
RAD21,TANGO2,757.0
RAD21,GSR,695.0
RAD21,YOD1,414.0
RAD21,ABCF3,658.0
RAD21,CAPN7,332.0
RAD21,ERLIN1,387.0
RAD21,PRELID3B,465.0
RAD21,ABCD3,568.0
RAD21,TSPAN3,403.0
RAD21,CLPTM1L,498.0
RAD21,PSEN2,594.0
RAD21,RPA2,576.0
RAD21,MFSD14B,318.0
RAD21,NIF3L1,363.0
RAD21,TUBGCP2,366.0
RAD21,STOM,863.0
RAD21,SDHAF2,312.0
RAD21,CMPK2,551.0
RAD21,PSMF1,425.0
RAD21,LPCAT1,653.0
RAD21,REXO4,452.0
RAD21,ARMC8,386.0
RAD21,VPS33A,480.0
RAD21,PJA2,463.0
RAD21,UBXN2B,539.0
RAD21,MYH10,443.0
RAD21,TRMT11,379.0
RAD21,PTDSS2,515.0
RAD21,ZFP266,403.0
RAD21,VPS33B,522.0
RAD21,TOPORS,443.0
RAD21,LDAH,390.0
RAD21,CDC7,377.0
RAD21,CYP20A1,457.0
RAD21,STAT3,401.0
RAD21,ZFP35,693.0
RAD21,OPTN,495.0
RAD21,LIMD2,642.0
RAD21,PLD3,446.0
RAD21,CACFD1,524.0
RAD21,HNRNPLL,818.0
RAD21,CASP3,445.0
RAD21,UBE2G2,485.0
RAD21,RABGGTB,558.0
RAD21,PPP2R1B,390.0
RAD21,DDX1,272.0
RAD21,SMIM1,856.0
RAD21,HSPH1,327.0
RAD21,HMMR,364.0
RAD21,CBFB,507.0
RAD21,NOLC1,665.0
RAD21,NUDCD3,317.0
RAD21,IFRD2,543.0
RAD21,GIMAP6,662.0
RAD21,SCARB1,485.0
RAD21,MTFR1,889.0
RAD21,CYTH3,497.0
RAD21,CDCA4,736.0
RAD21,HEXA,513.0
RAD21,CHUK,354.0
RAD21,CENPA,947.0
RAD21,EZR,647.0
RAD21,SLC16A1,477.0
RAD21,WDR73,626.0
RAD21,FGFR1OP,424.0
RAD21,KIF22,425.0
RAD21,SQLE,379.0
RAD21,DHX33,494.0
RAD21,DDHD2,469.0
RAD21,SCFD1,647.0
RAD21,PITRM1,379.0
RAD21,GYPC,745.0
RAD21,GMCL1,473.0
RAD21,D230025D16RIK,548.0
RAD21,CERS5,415.0
RAD21,TMEM186,427.0
RAD21,RGS19,360.0
RAD21,DCK,486.0
RAD21,COPB1,475.0
RAD21,PRC1,575.0
RAD21,POLR2B,445.0
RAD21,DENND1C,466.0
RAD21,SLC25A46,438.0
RAD21,RFESD,318.0
RAD21,ZFP655,495.0
RAD21,TMEM109,1835.0
RAD21,CDCA5,768.0
RAD21,D10WSU102E,778.0
RAD21,TAF12,488.0
RAD21,RNASE6,808.0
RAD21,ELP2,627.0
RAD21,AP5M1,492.0
RAD21,CHAMP1,313.0
RAD21,POT1A,410.0
RAD21,EIF2B1,557.0
RAD21,INPP5B,642.0
RAD21,PWP2,692.0
RAD21,PSAT1,274.0
RAD21,SLC31A1,737.0
RAD21,HACD3,317.0
RAD21,CAD,396.0
RAD21,NCAPG,314.0
RAD21,ICE1,316.0
RAD21,ANAPC4,566.0
RAD21,CALU,336.0
RAD21,TMEM206,547.0
RAD21,FUCA2,494.0
RAD21,LRRC14,606.0
RAD21,GORASP1,409.0
RAD21,NAPSA,708.0
RAD21,WLS,324.0
RAD21,DNAJC10,495.0
RAD21,L2HGDH,501.0
RAD21,AMPD3,559.0
RAD21,NCAPD2,378.0
RAD21,MTREX,619.0
RAD21,PBK,289.0
RAD21,SNAPC3,463.0
RAD21,ITSN1,368.0
RAD21,PPP6C,429.0
RAD21,VPS41,588.0
RAD21,WARS,364.0
RAD21,MEMO1,351.0
RAD21,CENPO,314.0
RAD21,MFGE8,372.0
RAD21,POLE3,627.0
RAD21,FAM234B,337.0
RAD21,TOLLIP,411.0
RAD21,NUP155,795.0
RAD21,TVP23B,457.0
RAD21,ILVBL,285.0
RAD21,SGPP1,631.0
RAD21,NT5DC1,392.0
RAD21,IDH3A,354.0
RAD21,SERPINA3G,959.0
RAD21,MT1,619.0
RAD21,PITPNB,418.0
RAD21,IFI203,427.0
RAD21,ADAMTS10,448.0
RAD21,ATG4B,412.0
RAD21,RGS1,730.0
RAD21,UROS,381.0
RAD21,GIMAP1,516.0
RAD21,ENPP4,375.0
RAD21,RCSD1,375.0
RAD21,MAD2L1,313.0
RAD21,NSMAF,362.0
RAD21,TRMT2A,597.0
RAD21,TMEM129,597.0
RAD21,TACC3,597.0
RAD21,GTF2F1,604.0
RAD21,ANXA6,525.0
RAD21,ATP1B2,514.0
RAD21,GOLPH3,439.0
RAD21,TMX1,560.0
RAD21,YBX3,409.0
RAD21,MIS12,309.0
RAD21,XK,521.0
RAD21,TPP1,523.0
RAD21,UBA7,768.0
RAD21,DUSP2,455.0
RAD21,FIGNL1,306.0
RAD21,XAB2,418.0
RAD21,MTO1,357.0
RAD21,DCAF11,725.0
RAD21,STARD10,379.0
RAD21,GPR180,345.0
RAD21,E2F6,279.0
RAD21,DNAJC5,538.0
RAD21,USP37,476.0
RAD21,SSX2IP,498.0
RAD21,GEMIN5,442.0
RAD21,SEPT8,543.0
RAD21,COPS8,448.0
RAD21,EPSTI1,426.0
RAD21,XPC,519.0
RAD21,DLST,308.0
RAD21,TBC1D2B,578.0
RAD21,SQOR,666.0
RAD21,MNDAL,452.0
RAD21,SUPT7L,396.0
RAD21,PTDSS1,346.0
RAD21,CENPK,314.0
RAD21,MAU2,392.0
RAD21,AP1G2,361.0
RAD21,ATP7B,366.0
RAD21,ALG11,366.0
RAD21,ABCB10,498.0
RAD21,GOLM1,412.0
RAD21,UBAP1,551.0
RAD21,GNG11,554.0
RAD21,PUS7,343.0
RAD21,CLPX,441.0
RAD21,IPO4,868.0
RAD21,MKI67,349.0
RAD21,KLHL6,449.0
RAD21,RASAL3,420.0
RAD21,CD1D1,435.0
RAD21,PPAT,277.0
RAD21,CHORDC1,367.0
RAD21,CENPE,392.0
RAD21,KLHL23,269.0
RAD21,CCNE1,323.0
RAD21,EFTUD2,491.0
RAD21,ORC2,314.0
RAD21,BAG2,260.0
RAD21,CD84,384.0
RAD21,UHRF1,371.0
RAD21,TCP11L2,327.0
RAD21,NUDCD1,436.0
RAD21,ZFP322A,302.0
RAD21,GCNT2,491.0
RAD21,SLC40A1,504.0
RAD21,2610301B20RIK,233.0
RAD21,HLF,471.0
RAD21,CSAD,487.0
RAD21,RNF213,566.0
RAD21,TTLL12,325.0
RAD21,CYTIP,590.0
RAD21,SMC2,206.0
RAD21,NEK9,291.0
RAD21,CTPS,343.0
RAD21,MCM3,250.0
RAD21,TFG,340.0
RAD21,PRMT7,567.0
RAD21,RGS2,352.0
RAD21,SLC29A1,682.0
RAD21,JAK3,691.0
RAD21,FZR1,725.0
RAD21,STX12,457.0
RAD21,NASP,380.0
RAD21,LONP1,404.0
RAD21,TES,308.0
RAD21,MCM4,220.0
RAD21,COG6,334.0
RAD21,BTAF1,367.0
RAD21,SNX10,482.0
RAD21,GOLT1B,275.0
RAD21,PQLC3,421.0
RAD21,PIK3R2,642.0
RAD21,STAP1,773.0
RAD21,SPPL2B,494.0
RAD21,CD9,460.0
RAD21,ANXA4,609.0
RAD21,UTP4,322.0
RAD21,FLOT2,277.0
RAD21,BIRC5,751.0
RAD21,SUN1,231.0
RAD21,UMPS,237.0
RAD21,ZFP945,355.0
RAD21,CPT1A,360.0
RAD21,CCNG1,276.0
RAD21,ISYNA1,270.0
RAD21,TMC6,592.0
RAD21,UNC93B1,417.0
RAD21,UNK,378.0
RAD21,PFKM,313.0
RAD21,FAM76B,324.0
RAD21,HELLS,331.0
RAD21,ACOX1,369.0
RAD21,COG7,419.0
RAD21,TUBGCP3,300.0
RAD21,UAP1L1,288.0
RAD21,SLC30A6,328.0
RAD21,GSKIP,504.0
RAD21,CERS4,384.0
RAD21,NPTN,381.0
RAD21,LIG1,288.0
RAD21,VKORC1L1,564.0
RAD21,NUBP2,562.0
RAD21,ASB8,441.0
RAD21,TIMM50,369.0
RAD21,E2F4,827.0
RAD21,NDC1,216.0
RAD21,2210016F16RIK,439.0
RAD21,CKAP5,269.0
RAD21,CD82,261.0
RAD21,MFNG,460.0
RAD21,ST8SIA4,428.0
RAD21,EPOR,533.0
RAD21,TMEM263,281.0
RAD21,CDC45,332.0
RAD21,WDR75,215.0
RAD21,ASNS,462.0
RAD21,COQ8A,232.0
RAD21,KLHL22,350.0
RAD21,MED22,477.0
RAD21,MFN2,358.0
RAD21,RPP40,324.0
RAD21,TCIRG1,339.0
RAD21,RRM1,570.0
RAD21,PLK1,275.0
RAD21,TBC1D15,346.0
RAD21,NIT1,316.0
RAD21,CDC20,306.0
RAD21,CNP,433.0
RAD21,CRIP2,302.0
RAD21,RCOR1,258.0
RAD21,AFG3L2,626.0
RAD21,ARL6IP6,266.0
RAD21,TSPAN33,485.0
RAD21,CASP4,446.0
RAD21,TMEM176B,1557.0
RAD21,HEBP1,389.0
RAD21,AAR2,234.0
RAD21,ALG9,280.0
RAD21,INCENP,310.0
RAD21,UBE2C,282.0
RAD21,ISG20,369.0
RAD21,CAMK1,395.0
RAD21,POGLUT1,224.0
RAD21,NUSAP1,386.0
RAD21,GPR171,561.0
RAD21,YPEL3,732.0
RAD21,SACM1L,330.0
RAD21,TAPT1,438.0
RAD21,BLVRB,362.0
RAD21,CD93,263.0
RAD21,IARS2,415.0
RAD21,H1F0,373.0
RAD21,LMNA,492.0
RAD21,TOM1L1,495.0
RAD21,QARS,308.0
RAD21,UBL4A,274.0
RAD21,RAD51,268.0
RAD21,PCYT2,338.0
RAD21,F11R,473.0
RAD21,TMEM56,409.0
RAD21,ATP6V1A,477.0
RAD21,CTSE,372.0
RAD21,CCNE2,248.0
RAD21,SLC11A2,361.0
RAD21,TMEM173,270.0
RAD21,CCNB2,393.0
RAD21,SP100,290.0
RAD21,ATP6AP1,292.0
RAD21,ARHGEF6,247.0
RAD21,SNCA,374.0
RAD21,SLC19A1,209.0
RAD21,E2F8,723.0
RAD21,LEPROT,262.0
RAD21,P2RY14,840.0
RAD21,PLAA,289.0
RAD21,SPTLC1,424.0
RAD21,DYNLT3,249.0
RAD21,NAGA,299.0
RAD21,USP10,381.0
RAD21,RANGAP1,307.0
RAD21,PDK3,253.0
RAD21,LSP1,413.0
RAD21,CDK1,296.0
RAD21,PSMD9,348.0
RAD21,WDR55,231.0
RAD21,RANBP3,275.0
RAD21,LCP2,423.0
RAD21,SNAP23,328.0
RAD21,ALKBH8,277.0
RAD21,PDCL,250.0
RAD21,UBR7,313.0
RAD21,PLIN2,360.0
RAD21,CKAP2,293.0
RAD21,EDC3,324.0
RAD21,EBI3,440.0
RAD21,MTAP,242.0
RAD21,SKAP2,385.0
RAD21,SEPT6,257.0
RAD21,ACSS1,225.0
RAD21,ICA1,207.0
RAD21,SLC38A5,478.0
RAD21,SGTA,352.0
RAD21,NCAPH,266.0
RAD21,RBPMS,373.0
RAD21,MTHFD1,318.0
RAD21,FBXW5,350.0
RAD21,GATA2,572.0
RAD21,TBXAS1,588.0
RAD21,TNFRSF13B,325.0
RAD21,VPS35,284.0
RAD21,ORC6,284.0
RAD21,HMBS,244.0
RAD21,UBAC1,308.0
RAD21,UBA5,618.0
RAD21,ZKSCAN17,187.0
RAD21,FARSB,226.0
RAD21,DUS1L,488.0
RAD21,CALCRL,465.0
RAD21,GATM,261.0
RAD21,TPX2,450.0
RAD21,PLEK,462.0
RAD21,SEC23IP,237.0
RAD21,WDR6,335.0
RAD21,FPGS,576.0
RAD21,NCLN,524.0
RAD21,NUDT19,294.0
RAD21,NUP88,205.0
RAD21,IL21R,330.0
RAD21,GRAMD1A,284.0
RAD21,IFITM1,367.0
RAD21,ETF1,320.0
RAD21,NSD2,393.0
RAD21,GMPR,293.0
RAD21,CKS1B,230.0
RAD21,TFR2,273.0
RAD21,PTCD3,262.0
RAD21,CD48,212.0
RAD21,VPS11,259.0
RAD21,TRIM47,516.0
RAD21,FASTKD2,217.0
RAD21,DDX58,270.0
RAD21,UBR1,321.0
RAD21,TIPIN,294.0
RAD21,TERF2IP,263.0
RAD21,FBXO5,352.0
RAD21,ZFP367,235.0
RAD21,ATAD1,478.0
RAD21,ABCG2,245.0
RAD21,RTP4,568.0
RAD21,PTGS1,264.0
RAD21,TOR3A,225.0
RAD21,BID,285.0
RAD21,TMEM164,226.0
RAD21,CCDC137,264.0
RAD21,MPL,369.0
RAD21,TARS,226.0
RAD21,ELAC2,228.0
RAD21,H2-OB,321.0
RAD21,CITED4,276.0
RAD21,ARHGAP4,322.0
RAD21,ARHGEF18,334.0
RAD21,CES2G,397.0
RAD21,CTLA2B,275.0
RAD21,GNB4,174.0
RAD21,TNFAIP2,481.0
RAD21,HACD4,420.0
RAD21,HEMGN,250.0
RAD21,PRPS2,153.0
RAD21,APOE,249.0
RAD21,CDCA8,353.0
RAD21,FAM91A1,269.0
RAD21,IARS,250.0
RAD21,AURKB,194.0
RAD21,CDCA3,204.0
RAD21,PSTPIP1,215.0
RAD21,STXBP1,370.0
RAD21,ALDH1A1,248.0
RAD21,PCP4L1,251.0
RAD21,NEURL3,373.0
RAD21,CRNKL1,234.0
RAD21,VAV1,315.0
RAD21,CD74,498.0
RAD21,UBA3,425.0
RAD21,VWA5A,314.0
RAD21,ANXA1,251.0
RAD21,MYO1G,328.0
RAD21,ANKRD27,238.0
RAD21,KEL,552.0
RAD21,CTTN,221.0
RAD21,PGLYRP2,186.0
RAD21,CYTH4,530.0
RAD21,CELA1,497.0
RAD21,ATP6AP2,157.0
RAD21,ERCC8,166.0
RAD21,CD63,563.0
RAD21,ELP3,355.0
RAD21,ITIH5,196.0
RAD21,PRIM1,199.0
RAD21,CDC6,350.0
RAD21,EMB,161.0
RAD21,SLC41A3,519.0
RAD21,PLBD2,195.0
RAD21,TCN2,207.0
RAD21,TOP2A,215.0
RAD21,MFSD2B,244.0
RAD21,ZFP930,163.0
RAD21,NDOR1,359.0
RAD21,DOK2,267.0
RAD21,TMEM185A,217.0
RAD21,SPIRE1,409.0
RAD21,UROD,328.0
RAD21,CORO1A,315.0
RAD21,C1QTNF12,131.0
RAD21,KRT18,266.0
RAD21,G6PDX,156.0
RAD21,PRIM2,174.0
RAD21,SAMD14,203.0
RAD21,MCM2,276.0
RAD21,GUSB,632.0
RAD21,PML,197.0
RAD21,METTL7A1,215.0
RAD21,CTLA2A,178.0
RAD21,NDE1,194.0
RAD21,CHCHD10,160.0
RAD21,LDHB,360.0
RAD21,H2-DMB1,127.0
RAD21,MT2,184.0
RAD21,PHETA2,262.0
RAD21,PCLAF,158.0
RAD21,TIE1,170.0
RAD21,LYZ2,299.0
RAD21,SLC43A1,126.0
RAD21,AFAP1L1,278.0
RAD21,CISH,142.0
RAD21,SLC25A21,196.0
RAD21,PPIC,178.0
RAD21,AQP9,314.0
RAD21,RHD,162.0
RAD21,SIGIRR,120.0
RAD21,SLC43A3,190.0
RAD21,VILL,164.0
RAD21,ST6GALNAC4,296.0
RAD21,RDH11,217.0
RAD21,DPH2,153.0
RAD21,OASL2,199.0
RAD21,SNRNP200,209.0
RAD21,IFI30,156.0
RAD21,PIK3C3,167.0
RAD21,AQP1,154.0
RAD21,ZFP36,131.0
RAD21,TSPO2,134.0
RAD21,PLPPR3,132.0
RAD21,PRPS1,124.0
RAD21,SERPINF1,220.0
RAD21,ADSSL1,202.0
RAD21,GSTM5,107.0
RAD21,SELENBP1,175.0
RAD21,CD34,106.0
RAD21,PROCR,147.0
RAD21,SLA,146.0
RAD21,GATA1,141.0
RAD21,CAR1,141.0
RAD21,PLCB2,133.0
RAD21,RHAG,130.0
RAD21,SCARF1,121.0
RAD21,SLC7A4,115.0
RAD21,SLC22A3,115.0
RAD21,NXPE2,114.0
RAD51,SPTBN1,643.0
RAD51,CLCN4,337.0
RAD51,OSTM1,155.0
RAD51,ZFP961,240.0
RAD51,CHAMP1,161.0
RAD51,CD1D1,280.0
RAD51,SACM1L,148.0
RAD51,IFI203,141.0
RAD51,DUS1L,209.0
RAD51,SLC25A38,183.0
RAD51,CHORDC1,152.0
RAD51,WDR36,143.0
RAD51,ELP2,133.0
RAD51,DLST,116.0
RAD51,UROS,108.0
RAD51,ITFG1,107.0
RPA1,CEPT1,379.0
RPA1,FNTA,232.0
RPA1,CLCN4,201.0
RPA1,OSTM1,267.0
RPA1,SLC25A38,189.0
RPA1,YOD1,176.0
RPA1,DDX1,176.0
RPA1,HEMGN,159.0
RPA1,CHAMP1,117.0
RPA1,PRIM2,178.0
RPA1,CDK1,148.0
RPA1,STXBP1,136.0
RPA1,MYH10,127.0
RPA1,GIMAP1,126.0
RPA1,ERMAP,121.0
RPA1,GMFB,111.0
RPA1,LZTR1,109.0
RPA1,NUF2,102.0
RPA2,CLCN4,169.0
RPA2,IFI203,134.0
RPA2,OSTM1,168.0
RPA2,TMX3,130.0
RPA2,UNK,123.0
RPA2,CHAMP1,113.0
STAT3,SKAP2,3088.0
STAT3,JAK3,2948.0
STAT3,TBC1D15,2144.0
STAT3,FOS,2919.0
STAT3,IRF1,2044.0
STAT3,LY6A,1708.0
STAT3,NUDCD1,2303.0
STAT3,NFKBIA,1693.0
STAT3,KIF22,1909.0
STAT3,TMEM176B,2858.0
STAT3,TMEM176A,2858.0
STAT3,MT1,2110.0
STAT3,PRPS1,1743.0
STAT3,TARS,2227.0
STAT3,CISH,1341.0
STAT3,UBR7,1889.0
STAT3,CLPTM1L,1829.0
STAT3,EIF2B1,1679.0
STAT3,PSEN2,1422.0
STAT3,NCAPD2,1263.0
STAT3,FLOT2,2234.0
STAT3,VWA5A,1879.0
STAT3,NUP88,1680.0
STAT3,FCHSD2,1588.0
STAT3,CDK19,1162.0
STAT3,PLEC,1686.0
STAT3,ATG16L1,1356.0
STAT3,GRAMD1A,1021.0
STAT3,DUSP1,1516.0
STAT3,TRIM30A,1775.0
STAT3,UBE2G2,1842.0
STAT3,TREML2,1484.0
STAT3,JUN,1127.0
STAT3,SNRNP200,1424.0
STAT3,HSD3B7,1913.0
STAT3,ADK,1640.0
STAT3,PPAT,1231.0
STAT3,TRMT2A,1184.0
STAT3,MT2,2520.0
STAT3,VPS26C,1174.0
STAT3,TMX3,1481.0
STAT3,UBR1,1644.0
STAT3,KLHL24,1155.0
STAT3,THUMPD3,1120.0
STAT3,SDHAF2,1160.0
STAT3,SNX10,1529.0
STAT3,CD63,2189.0
STAT3,B230219D22RIK,1249.0
STAT3,GBP2,1241.0
STAT3,CASP4,1563.0
STAT3,ITGA6,1065.0
STAT3,NUDT9,1444.0
STAT3,ACOX1,1430.0
STAT3,FAR1,907.0
STAT3,NECAP2,1049.0
STAT3,ELOVL1,1821.0
STAT3,CPT2,935.0
STAT3,GTF2F1,1812.0
STAT3,IL27RA,1430.0
STAT3,TCP11L2,1373.0
STAT3,CRK,914.0
STAT3,PDE4B,1719.0
STAT3,MCM4,1034.0
STAT3,CLPX,1868.0
STAT3,TOPORS,998.0
STAT3,GSR,1395.0
STAT3,FAM234B,1017.0
STAT3,TGM2,1033.0
STAT3,CASP2,1074.0
STAT3,TFG,754.0
STAT3,FOXRED1,1067.0
STAT3,CAST,947.0
STAT3,ZFP655,1180.0
STAT3,TMEM173,1923.0
STAT3,ADO,1397.0
STAT3,GIMAP5,1157.0
STAT3,XRCC5,670.0
STAT3,ZFP24,907.0
STAT3,VAV1,1125.0
STAT3,SELENBP1,1041.0
STAT3,CELA1,1105.0
STAT3,ZFP36,1075.0
STAT3,CDCA8,1208.0
STAT3,STX12,533.0
STAT3,PQLC1,861.0
STAT3,LMNA,1168.0
STAT3,CTTN,1636.0
STAT3,WDR36,1025.0
STAT3,INTS13,699.0
STAT3,FARSB,642.0
STAT3,WDR45B,837.0
STAT3,CNP,953.0
STAT3,NOP2,1297.0
STAT3,WDR55,1076.0
STAT3,NUF2,726.0
STAT3,PITPNB,886.0
STAT3,TERF2IP,835.0
STAT3,VKORC1L1,1214.0
STAT3,PRKAB1,551.0
STAT3,USP37,1034.0
STAT3,UCKL1,1317.0
STAT3,KLHL6,1269.0
STAT3,NET1,651.0
STAT3,ASNS,804.0
STAT3,CHORDC1,775.0
STAT3,ASF1B,936.0
STAT3,MSH6,800.0
STAT3,RGCC,690.0
STAT3,4833439L19RIK,903.0
STAT3,CTLA2A,809.0
STAT3,EPS15,798.0
STAT3,NT5DC1,1272.0
STAT3,CLIC4,1066.0
STAT3,CD82,723.0
STAT3,PGLYRP2,994.0
STAT3,QARS,782.0
STAT3,TIMM29,911.0
STAT3,HPN,1759.0
STAT3,ORC5,832.0
STAT3,ATAD2,860.0
STAT3,UAP1,811.0
STAT3,CUL4A,1095.0
STAT3,TES,544.0
STAT3,ARAP1,619.0
STAT3,ALDH18A1,851.0
STAT3,MED22,1038.0
STAT3,ZFP397,662.0
STAT3,PCYT1A,701.0
STAT3,RNF139,1080.0
STAT3,FAM76B,643.0
STAT3,CITED4,879.0
STAT3,PACSIN2,663.0
STAT3,MGST3,569.0
STAT3,SLC16A1,879.0
STAT3,CTNNA1,760.0
STAT3,ARL8B,769.0
STAT3,PHAX,930.0
STAT3,ALAD,1071.0
STAT3,PIK3IP1,1426.0
STAT3,EZR,823.0
STAT3,RASSF5,743.0
STAT3,ZDHHC13,617.0
STAT3,ACAA2,671.0
STAT3,APLP2,1058.0
STAT3,TBCD,851.0
STAT3,CTPS,666.0
STAT3,HSPH1,597.0
STAT3,PDZK1IP1,630.0
STAT3,SGO1,391.0
STAT3,BIRC5,582.0
STAT3,PTPN12,580.0
STAT3,PSEN1,813.0
STAT3,SNAPC3,504.0
STAT3,GNPDA1,784.0
STAT3,GALK2,747.0
STAT3,ODC1,1003.0
STAT3,ELL2,884.0
STAT3,ZZZ3,681.0
STAT3,FEM1B,718.0
STAT3,XPNPEP1,994.0
STAT3,P2RX4,455.0
STAT3,ZYX,510.0
STAT3,D10WSU102E,599.0
STAT3,PLIN3,990.0
STAT3,PFKM,681.0
STAT3,ZFP62,436.0
STAT3,SIGIRR,937.0
STAT3,PSMD6,839.0
STAT3,FECH,414.0
STAT3,SLC20A1,792.0
STAT3,TUBGCP2,762.0
STAT3,ESYT2,483.0
STAT3,CLCN4,671.0
STAT3,ASB8,658.0
STAT3,DUS1L,471.0
STAT3,MBTPS1,914.0
STAT3,CDCA5,568.0
STAT3,SLC30A5,702.0
STAT3,REXO4,480.0
STAT3,SPHK1,973.0
STAT3,ELAC2,692.0
STAT3,ZFP639,552.0
STAT3,SPPL2B,582.0
STAT3,RPA2,1102.0
STAT3,CTSE,823.0
STAT3,NCEH1,960.0
STAT3,H1F0,470.0
STAT3,TM7SF3,586.0
STAT3,RFESD,787.0
STAT3,TFRC,564.0
STAT3,RNASEL,1332.0
STAT3,TMEM109,617.0
STAT3,CENPK,517.0
STAT3,NUP107,576.0
STAT3,NDRG1,716.0
STAT3,RRM1,654.0
STAT3,YPEL3,549.0
